"fullName","description","isFork","createdAgo","pushedAgo","stars","watchers","forks","issues","pullRequests","releases","topics","mentionable","assignable","usersStars","leftShare","rightShare","relevance","T1W","T2W","T1M","T3M","T6M","T1Y","T2Y","T5Y","TI","T-48","T-47","T-46","T-45","T-44","T-43","T-42","T-41","T-40","T-39","T-38","T-37","T-36","T-35","T-34","T-33","T-32","T-31","T-30","T-29","T-28","T-27","T-26","T-25","T-24","T-23","T-22","T-21","T-20","T-19","T-18","T-17","T-16","T-15","T-14","T-13","T-12","T-11","T-10","T-9","T-8","T-7","T-6","T-5","T-4","T-3","T-2","T-1","T0"
"louisfb01/Best_AI_paper_2020","A curated list of the latest breakthroughs in AI by release date with a clear video explanation, link to a more in-depth article, and code",false,38.1,27.2,1810,73,198,0,0,0,"ai, papers, 2020, list, machinelearning, deeplearning, artificialintelligence, artificial-intelligence, deep-learning, machine-learning",1,1,146,0.54,11.82,4.21,5,8.14,33.83,,,,,,51.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,1802
"clab/dynet","DyNet: The Dynamic Neural Network Toolkit",false,2179.9,10,3172,192,701,908,723,9,"",136,36,212,0.78,9.79,4.21,0.57,0.5,0.62,0.53,0.5,0.59,0.84,1.7,1.46,996,1129,1191,1245,1328,1384,1462,1520,1648,1745,1796,1886,1943,2015,2085,2135,2176,2226,2281,2331,2370,2426,2480,2518,2559,2597,2644,2689,2735,2784,2812,2840,2862,2889,2916,2935,2957,2977,3003,3023,3042,3063,3080,3096,3109,3122,3139,3152,3171
"iterative/cml","♾️ CML - Continuous Machine Learning | CI/CD for ML",false,336.5,1.2,2122,41,127,196,189,0,"machine-learning, data-science, cicd, ci-cd, github-actions, gitlab-ci, developer-tools, dvc",20,20,162,0.59,11.19,4.2,1.57,2.64,2.07,2.48,3.73,,,,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1439,1690,1797,1894,1992,2057,2121
"apachecn/Interview","Interview = 简历指南 + LeetCode + Kaggle",false,1202.4,25.3,6761,352,1980,25,322,0,"python, kaggle, machine-learning, leetcode, interview",94,61,350,1.28,7.59,4.2,2.14,2.14,1.94,2.16,3.07,4.57,6.62,,5.63,0,0,0,0,0,0,0,0,0,7,41,110,160,230,338,480,633,748,952,1091,1311,1469,1637,1786,1917,2042,2244,2469,2724,2909,3301,3716,4085,4362,4621,4862,5080,5267,5472,5670,5873,6036,6190,6348,6481,6552,6623,6691,6750
"amusi/Deep-Learning-Interview-Book","深度学习面试宝典（含数学、机器学习、深度学习、计算机视觉、自然语言处理和SLAM等方向）",false,583.2,41.2,2486,133,627,7,2,0,"deep-learning, interview, machine-learning, computer-vision, natural-language-processing, slam, recommendation-system",2,1,180,0.66,10.61,4.2,3,2.86,3.29,3.56,3.56,4.13,,,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,247,445,646,720,808,907,977,1090,1224,1373,1516,1673,1834,1971,2075,2159,2277,2384,2484
"onnx/models","A collection of pre-trained, state-of-the-art models in the ONNX format ",false,1209.8,2.1,3119,157,687,239,178,0,"onnx, models, download, pretrained, deep-learning",60,79,208,0.76,9.77,4.18,4.14,4.29,3.55,3.8,3.58,3.43,3.31,,2.58,0,0,0,0,0,0,0,0,0,6,9,24,35,46,79,98,134,158,200,240,377,438,513,608,693,778,840,923,1038,1137,1237,1320,1441,1521,1628,1753,1858,1957,2053,2168,2276,2364,2459,2570,2669,2764,2890,3003,3112
"cornellius-gp/gpytorch","A highly efficient and modular implementation of Gaussian Processes in PyTorch",false,1328.2,0.9,2260,56,318,832,616,19,"pytorch, gaussian-processes, gpu-acceleration",59,16,168,0.62,10.89,4.18,1.57,1.29,1.61,1.28,1.31,1.38,1.76,,1.7,0,0,0,0,0,4,104,114,122,130,139,143,153,161,248,280,358,389,420,465,507,791,864,931,973,1013,1120,1202,1266,1310,1353,1398,1430,1574,1643,1698,1756,1803,1851,1892,1933,1966,2020,2072,2111,2142,2179,2211,2260
"kornia/kornia","Open Source Differentiable Computer Vision Library for PyTorch",false,889.4,2.4,3536,91,355,331,533,12,"computer-vision, image-processing, machine-learning, pytorch",84,8,225,0.82,9.33,4.15,2.86,2.57,2.89,5.68,5.17,5.03,4.21,,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,332,381,458,497,516,537,566,597,629,660,684,1329,1459,1558,1693,1908,2117,2226,2377,2494,2586,2740,2874,3011,3319,3440,3530
"borisbanushev/stockpredictionai","       In this noteboook I will create a complete process for predicting stock price movements. Follow along and we will achieve some pretty good results. For that purpose we will use a Generative Adversarial Network (GAN) with LSTM, a type of Recurrent Neural Network, as generator, and a Convolutional Neural Network, CNN, as a discriminator. We use LSTM for the obvious reason that we are trying to predict time series data. Why we use GAN and specifically CNN as a discriminator? That is a good question: there are special sections on that later.",false,749.5,29,2730,249,1333,204,69,0,"",1,1,189,0.69,10.15,4.15,2,2.14,2.14,2.13,2.2,2.39,3.25,,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,503,634,901,1058,1183,1320,1448,1541,1618,1714,1792,1858,1918,2002,2101,2192,2257,2327,2412,2480,2536,2594,2664,2731
"chartbeat-labs/textacy","NLP, before and after spaCy",false,1820.1,16.9,1594,89,217,224,90,26,"natural-language-processing, nlp, python, spacy",32,10,132,0.48,12.14,4.15,0.14,0.5,0.53,0.61,0.68,0.68,0.81,,0.88,238,272,301,328,359,404,438,456,483,506,540,582,605,634,685,715,741,760,802,846,876,909,940,975,1000,1033,1068,1100,1138,1168,1203,1225,1263,1281,1311,1329,1344,1356,1381,1405,1419,1441,1469,1498,1523,1536,1554,1576,1594
"lyst/lightfm","A Python implementation of LightFM, a hybrid recommendation algorithm.",false,2008.5,2.9,3465,100,571,400,183,8,"machine-learning, recommender, python, matrix-factorization, learning-to-rank, recommender-system",32,43,221,0.81,9.35,4.14,0.71,0.86,1.18,1.39,1.48,1.58,1.76,1.64,1.72,756,802,847,908,950,1016,1074,1131,1174,1235,1290,1342,1414,1461,1531,1586,1650,1713,1790,1845,1901,1955,2023,2110,2177,2239,2314,2388,2452,2513,2580,2636,2698,2747,2808,2848,2884,2931,2978,3021,3077,3139,3189,3236,3289,3332,3372,3424,3461
"pjreddie/darknet","Convolutional Neural Networks",false,2483.5,6,19860,909,15820,2135,241,0,"",7,2,709,2.6,5.23,4.14,9.57,9.86,9.27,9.67,9.36,11.03,12.05,10.78,8.26,1559,1739,2008,2232,2492,2731,2927,3566,3895,4174,4508,4912,5249,5602,6123,6983,7499,7923,8342,8748,9125,9589,10191,10596,11034,11373,11828,12391,12892,13276,13677,14067,14414,14765,15125,15521,15805,16143,16476,16921,17427,17779,18123,18436,18713,18949,19242,19550,19832
"fengdu78/Coursera-ML-AndrewNg-Notes","吴恩达老师的机器学习课程个人笔记",false,1180.4,21.5,20539,1014,8066,50,22,0,"coursera, machine-learning",12,1,722,2.65,5.15,4.13,17.29,15.21,17.23,15.62,15.08,17.42,19.05,,17.4,0,0,0,0,0,0,0,0,0,0,238,291,408,456,522,2364,3341,3800,4160,4498,4879,5284,5733,6210,6588,6896,7475,8063,8528,8936,10264,10723,11322,12752,13326,13761,14131,14598,15163,15743,16731,17260,17738,18118,18566,19065,19566,19967,20492
"amusi/AI-Job-Notes","AI算法岗求职攻略（涵盖准备攻略、刷题指南、内推和AI公司清单等资料）",false,716.3,21.4,2614,111,480,7,0,0,"artificial-intelligence, deep-learning, machine-learning, computer-vision, natural-language-processing, jobs, resume, algorithms, slam, opencv, image-processing",1,1,183,0.67,10.26,4.13,1.43,1.86,1.58,1.61,1.84,2.27,,,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,482,626,917,1066,1234,1350,1475,1563,1648,1729,1779,1859,1962,2037,2115,2195,2271,2341,2408,2459,2508,2558,2607
"tensorflow/agents","TF-Agents is a library for Reinforcement Learning in TensorFlow",false,802.8,1,1769,87,454,403,139,0,"reinforcement-learning, tensorflow",367,315,141,0.52,11.68,4.13,0.71,1.21,1.32,1.52,1.51,1.81,2.28,,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,103,125,337,435,557,622,722,780,850,920,981,1046,1104,1151,1227,1303,1363,1426,1490,1543,1588,1627,1679,1726,1768
"bytedance/byteps","A high performance and generic framework for distributed DNN training",false,582.5,4.5,2671,77,367,213,149,1,"machine-learning, deep-learning, distributed-training, tensorflow, mxnet, keras, pytorch",25,11,185,0.68,10.15,4.12,2.29,2.36,3.12,2.86,2.28,1.86,,,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1575,1668,1735,1787,1872,1936,1989,2017,2052,2098,2158,2203,2253,2313,2369,2408,2475,2575,2670
"kenshohara/3D-ResNets-PyTorch","3D ResNets for Action Recognition (CVPR 2018)",false,1231.3,7,2688,52,740,221,13,1,"deep-learning, computer-vision, pytorch, python, action-recognition, video-recognition",5,1,185,0.68,10.09,4.1,1.57,2.29,2.1,2.31,2.3,2.32,2.38,,2.18,0,0,0,0,0,0,0,0,43,64,83,135,162,185,228,289,334,406,475,544,611,668,752,838,942,1014,1108,1186,1249,1322,1406,1481,1555,1625,1715,1780,1834,1888,1952,2023,2110,2190,2262,2331,2400,2469,2544,2617,2681
"wainshine/Chinese-Names-Corpus","中文人名语料库。人名生成器。中文姓名,姓氏,名字,称呼,日本人名,翻译人名,英文人名。可用于中文分词、人名实体识别。",false,1511.2,33.8,2663,104,738,21,2,6,"names, corpus, dict, ner, dataset",2,1,184,0.67,10.13,4.1,1.57,1.86,2.01,2.3,2.17,1.87,2.02,,1.8,1,3,6,101,119,127,133,148,154,160,168,223,491,518,569,599,624,662,705,742,783,855,1042,1111,1185,1226,1295,1351,1436,1491,1575,1647,1706,1783,1835,1905,1976,2015,2071,2127,2175,2219,2262,2348,2400,2448,2510,2596,2659
"facebookresearch/nevergrad","A Python toolbox for performing gradient-free optimization",false,798.8,1.2,2801,65,272,173,853,16,"",66,560,189,0.69,9.89,4.08,0.71,0.86,1.12,1.19,1.13,1.43,1.62,,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1614,1713,1769,1829,1880,1920,1950,1981,2010,2061,2100,2162,2277,2329,2366,2450,2509,2554,2591,2635,2667,2689,2714,2763,2799
"deepmind/open_spiel","OpenSpiel is a collection of environments and algorithms for research in general reinforcement learning and search/planning in games.",false,555.2,2.2,2568,97,518,224,268,2,"games, reinforcement-learning, multiagent, cpp, python, swift",87,27,178,0.65,10.16,4.07,2.29,2.29,2.17,2.14,1.69,1.89,,,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1475,1622,1726,1811,1871,1939,1992,2063,2128,2206,2252,2287,2326,2367,2400,2495,2563
"seungeunrho/minimalRL","Implementations of basic RL algorithms with minimal lines of codes! (pytorch based)",false,645.4,39.7,1703,44,230,26,15,0,"deep-reinforcement-learning, pytorch, simple, deep-learning, a3c, ppo, a2c, reinforce, acer, dqn, ddpg, policy-gradients, reinforcement-learning, machine-learning, sac",3,1,135,0.49,11.62,4.06,1.86,2.29,1.78,1.64,1.42,1.18,,,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,970,1063,1101,1142,1171,1212,1239,1270,1287,1325,1351,1376,1417,1440,1495,1524,1549,1591,1646,1701
"mrgloom/awesome-semantic-segmentation",":metal: awesome-semantic-segmentation",false,1943.4,6.1,7637,424,2063,20,38,0,"semantic-segmentation, benchmark, evaluation, deeplearning",15,1,366,1.34,7.02,4.04,4.71,4.36,4.47,5.35,5.67,5.51,6.68,,4.25,42,54,63,72,92,111,202,275,362,462,637,743,863,966,1090,1237,1371,1529,1668,1805,1983,2200,2377,2560,2758,2984,3345,3653,3896,4151,4412,4640,4870,5076,5268,5459,5622,5775,5948,6128,6296,6446,6598,6755,6941,7144,7344,7497,7633
"ikostrikov/pytorch-a2c-ppo-acktr-gail","PyTorch implementation of Advantage Actor Critic (A2C), Proximal Policy Optimization (PPO), Scalable trust-region method for deep reinforcement learning using Kronecker-factored approximation (ACKTR) and Generative Adversarial Imitation Learning (GAIL).",false,1254.2,10.2,2253,62,602,202,59,0,"pytorch, reinforcement-learning, deep-learning, deep-reinforcement-learning, actor-critic, advantage-actor-critic, a2c, ppo, proximal-policy-optimization, acktr, second-order, hessian, natural-gradients, atari, mujoco, roboschool, continuous-control, kfac, kronecker-factored-approximation, ale",25,1,162,0.59,10.54,4.04,1.14,1.57,1.48,1.74,1.41,1.59,1.64,,1.82,0,0,0,0,0,0,0,0,36,385,452,493,529,548,570,629,671,707,752,804,857,902,965,1023,1055,1105,1162,1236,1297,1356,1405,1443,1483,1522,1575,1615,1669,1720,1771,1820,1886,1941,1992,2027,2064,2090,2150,2204,2251
"fatchord/WaveRNN","WaveRNN Vocoder + TTS",false,1048.2,31.4,1345,80,499,204,21,0,"wavernn, pytorch, neural-vocoder, speech-synthesis, tts, tacotron, text-to-speech",4,1,115,0.42,12.53,4.04,1.71,1.71,1.38,1.74,1.51,1.65,1.54,,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,63,71,79,98,108,132,161,180,202,214,223,252,301,356,408,483,531,577,617,674,713,738,771,819,863,969,1032,1064,1103,1142,1181,1253,1298,1340
"apache/incubator-mxnet","Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler; for Python, R, Julia, Scala, Go, Javascript and more",false,2099.1,0.8,19235,1140,6806,9187,10250,24,"mxnet",865,82,674,2.47,5.14,4.02,2.29,2.07,2.14,2.67,2.76,3.33,4.95,9.35,9.41,7058,7761,8181,8603,9003,9365,9726,10063,10470,10934,11330,11714,12046,12335,12698,13035,13271,13536,13882,14356,14586,14808,14999,15277,15610,15816,16037,16254,16534,16747,16967,17154,17363,17559,17718,17872,18011,18132,18236,18383,18509,18635,18722,18806,18900,18982,19074,19162,19228
"fastai/fastpages","An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",false,359.6,4.9,2115,38,446,220,273,9,"data-science, jekyll-blog, actions, jupyter, jupyter-notebooks, fastai, literate-programming, visualization, github-pages, python, jupyter-lab, nbdev, visualization-tools, jekyll",40,5,154,0.56,10.67,4.01,2.86,3.43,3.52,3.67,4.09,,,,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,662,912,1087,1239,1356,1488,1669,1768,1895,1996,2104
"arXivTimes/arXivTimes","repository to research & share the machine learning articles",false,1554.6,7.2,3424,744,214,1979,14,0,"machine-learning, natural-language-processing, computer-vision, reinforcement-learning, arxivtimes",13,8,212,0.78,9.07,4,0.29,0.79,0.99,1.05,1.16,1.25,1.89,,2.22,149,185,231,302,363,433,493,578,631,699,783,867,937,1018,1099,1181,1281,1389,1522,1608,1737,1813,1890,1973,2046,2113,2176,2322,2409,2531,2634,2683,2742,2804,2852,2921,2967,3018,3060,3116,3145,3181,3212,3257,3295,3327,3355,3393,3425
"VowpalWabbit/vowpal_wabbit","Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as online, hashing, allreduce, reductions, learning2search, active, and interactive learning.  ",false,4198,1.1,7413,385,1710,1004,1784,12,"c-plus-plus, machine-learning, online-learning, contextual-bandits, reinforcement-learning, active-learning, learning-to-search, cpp",194,20,354,1.3,7,3.99,1.14,1.71,1.94,1.91,1.69,1.81,2.04,2.47,1.77,4023,4101,4188,4285,4364,4440,4512,4606,4677,4756,4840,4930,5016,5095,5182,5314,5382,5456,5527,5612,5674,5732,5792,5866,5922,5994,6070,6160,6221,6300,6358,6428,6509,6579,6652,6702,6747,6813,6899,6958,7008,7054,7100,7147,7197,7236,7299,7350,7411
"IntelLabs/distiller","Neural Network Distiller by Intel AI Lab: a Python package for neural network compression research.  https://intellabs.github.io/distiller",false,1009.2,7.3,3345,137,657,334,217,4,"pytorch, pruning, quantization, pruning-structures, jupyter-notebook, network-compression, deep-neural-networks, regularization, group-lasso, distillation, early-exit, truncated-svd, onnx, automl-for-compression",44,22,208,0.76,9.11,3.99,1.29,1.29,1.45,1.78,1.9,2.24,2.9,,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,239,568,720,773,836,895,1020,1122,1226,1335,1450,1555,1663,1762,1879,1979,2089,2200,2347,2440,2523,2572,2655,2749,2830,2912,2993,3057,3121,3178,3231,3296,3341
"benedekrozemberczki/awesome-community-detection","A curated list of community detection research papers with implementations. ",false,840.2,2.9,1580,109,272,6,12,0,"graph-clustering, network-clustering, clustering, dimensionality-reduction, factorization, embedding, deep-learning, matrix-factorization, igraph, networkx, bigclam, network-science, social-network, network-analysis, node2vec, deepwalk, unsupervised-learning, data-science, machine-learning, community-detection",10,2,126,0.46,11.69,3.98,0.86,0.64,0.62,1.67,1.21,1.28,1.93,,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,150,170,188,232,274,319,362,644,753,809,852,885,1016,1108,1143,1180,1254,1303,1331,1355,1375,1401,1424,1458,1558,1578
"osmr/imgclsmob","Sandbox for training deep learning networks",false,933.3,1.1,1996,68,407,72,6,501,"machine-learning, deep-learning, mxnet, gluon, pytorch, classification, imagenet, neural-network, image-classification, chainer, keras, tensorflow, pretrained-models, cifar, segmentation, tensorflow2, semantic-segmentation, human-pose-estimation, 3d-face-reconstruction",3,1,147,0.54,10.79,3.97,3.57,2.64,2.76,2.53,2.15,2.6,2.48,,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,28,63,124,180,217,266,299,363,418,574,650,762,823,900,952,1040,1118,1281,1376,1458,1530,1596,1663,1707,1758,1815,1904,1990
"jameslyons/python_speech_features","This library provides common speech features for ASR including MFCCs and filterbank energies.",false,2645.7,27.3,1835,83,548,68,29,3,"",16,1,139,0.51,11.1,3.97,0.86,0.57,0.59,0.71,0.75,0.9,1.05,0.93,0.7,305,322,344,371,396,433,459,478,503,531,557,595,625,658,691,727,781,823,855,893,932,964,1000,1039,1072,1102,1148,1204,1259,1294,1327,1357,1377,1411,1443,1472,1506,1533,1564,1611,1641,1667,1698,1734,1749,1769,1800,1816,1836
"probml/pyprobml","Python code for ""Machine learning: a probabilistic perspective"" (2nd edition)",false,1624.1,1.1,2853,189,731,13,70,0,"",18,5,186,0.68,9.55,3.96,6,9.43,35.44,13.25,7.11,4.13,3.23,,1.75,56,72,89,181,197,211,227,238,254,261,281,294,307,317,335,353,371,379,391,400,414,432,450,467,476,488,509,539,557,570,593,614,641,1038,1253,1295,1328,1377,1419,1454,1484,1510,1537,1562,1592,1624,1702,1755,2835
"HIPS/autograd","Efficiently computes derivatives of numpy code.",false,2256.2,30.1,5101,215,730,358,206,1,"",67,27,274,1,7.87,3.96,1.71,1.43,1.35,1.61,1.57,1.78,2.5,2.44,2.26,1200,1263,1340,1409,1458,1530,1588,1648,1713,1810,1952,2025,2087,2197,2350,2437,2523,2601,2671,2740,2801,2866,2999,3168,3272,3402,3518,3616,3693,3774,4046,4113,4177,4242,4311,4386,4445,4516,4592,4659,4708,4761,4810,4863,4905,4950,4995,5055,5097
"google/neural-tangents","Fast and Easy Infinite Neural Networks in Python",false,660.1,1.8,1298,57,148,74,22,7,"neural-networks, infinite-networks, gaussian-processes, training-dynamics, neural-tangents, jax, kernel, deep-networks, kernel-computation, gradient-descent, bayesian-networks, bayesian-inference, gradient-flow",19,8,110,0.4,12.42,3.96,1.71,2,1.55,1.55,1.5,2.53,,,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,77,91,100,104,107,134,170,314,372,425,743,862,922,982,1024,1083,1121,1156,1193,1249,1297
"AliaksandrSiarohin/first-order-model","This repository contains the source code for the paper First Order Motion Model for Image Animation ",false,413.7,2.8,9094,295,1928,337,25,0,"deep-learning, image-animation, generative-model, motion-retargeting",11,1,401,1.47,6.46,3.94,6.14,6.71,7.33,10.1,23.09,24.82,,,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,188,459,2911,3774,4616,4861,6449,7486,8154,8497,8852,9077
"quantumblacklabs/kedro","A Python framework for creating reproducible, maintainable and modular data science code.",false,650.4,1.2,3330,85,387,411,267,22,"data-abstraction, pipeline, pipelines-as-code, kedro, cookiecutter-data-science, hacktoberfest, data-versioning, mlops",88,239,205,0.75,9.02,3.94,4,3.29,2.6,3.2,3.68,4.15,,,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1154,1285,1363,1443,1576,1658,1746,1812,2010,2150,2264,2407,2529,2655,2803,2913,3035,3148,3249,3328
"podgorskiy/ALAE","[CVPR2020] Adversarial Latent Autoencoders ",false,687,4.6,2851,82,452,58,16,0,"generative-adversarial-network, deep-learning, autoencoder, ffhq, celeba, celeba-hq, stylegan, alae, neural-network, generative-model, gan, face-generation, pytorch, pytorch-implementation, python, paper, paper-implementations, cvpr2020, computer-vision, machine-learning",5,2,185,0.68,9.51,3.94,1.29,1.79,1.61,1.92,2.11,,,,10.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,1975,2255,2465,2537,2616,2674,2748,2801,2851
"jantic/DeOldify","A Deep Learning based project for colorizing and restoring old images (and video!)",false,818.8,14,12675,401,1697,223,81,0,"",29,3,498,1.83,5.76,3.93,6,6.5,7.82,9.74,10.48,10.81,10.74,,15.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3807,4491,4815,4986,5227,5363,6286,6575,7045,7522,7840,8020,8202,8392,8704,9050,9315,9656,10165,10434,10739,11229,11454,11762,12058,12414,12653
"facebookresearch/pycls","Codebase for Image Classification Research, written in PyTorch.",false,596.9,12.9,1424,58,151,54,72,1,"",32,560,116,0.43,11.94,3.93,1,1.14,1.02,1.06,1.12,2.48,,,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,17,476,499,516,520,536,956,1081,1164,1215,1251,1291,1323,1355,1389,1421
"qqwweee/keras-yolo3","A Keras implementation of YOLOv3 (Tensorflow backend)",false,1030.7,34.5,6542,206,3250,677,67,0,"",7,2,319,1.17,7.15,3.91,2.43,2.93,2.47,2.89,3.19,4.36,6.02,,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,433,648,865,1087,1281,1480,1690,1928,2138,2335,2688,2996,3257,3501,3766,3991,4203,4405,4617,4799,4942,5082,5266,5452,5655,5831,5952,6064,6163,6271,6372,6460,6536
